ID_Contenedor,Tipo_Contenedor,Largo_Cont_m,Ancho_Cont_m,Alto_Cont_m,Capacidad_Total_m3,Grupo_Compatibilidad,Tipo_Mercancia,Producto,ID_Producto,Volumen_Ocupado_m3,Peso_Toneladas,Puerto_Destino,Prioridad_Descarga,Precio_por_cm3_USD,Costo_Total_USD,Porcentaje_Ocupacion
C007445,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO2930,1.22,0.302,Rotterdam,Alta,0.72,34934118.05,1.8
C020532,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO8649,0.52,0.133,Valparaíso,Media,0.72,37392488.81,0.77
C021059,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO7308,1.08,0.293,Shanghai,Alta,0.72,32431002.86,1.6
C015401,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO4514,1.55,0.406,Los Ángeles,Alta,0.72,36559084.59,2.29
C011327,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO1758,0.8,0.209,Los Ángeles,Media,0.72,38671098.72,1.18
C003814,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO9034,0.76,0.183,Busan,Baja,0.72,28388492.12,1.12
C016913,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO8703,2.74,0.738,Shanghai,Media,0.72,30544731.98,4.05
C033797,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO9484,1.96,0.534,Valparaíso,Media,0.72,28531848.17,2.9
C042144,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO6987,2.84,0.771,Valparaíso,Media,0.72,32602095.6,4.19
C036127,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO0053,1.36,0.309,Shanghai,Media,0.72,27444909.26,2.01
C022652,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO3417,2.19,0.559,Valparaíso,Media,0.72,44003680.8,3.23
C037558,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO3141,1.01,0.26,Shanghai,Alta,0.72,38630888.73,1.49
C049975,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO5568,2.05,0.491,Shanghai,Media,0.72,34729632.59,3.03
C038662,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO4987,0.82,0.225,Rotterdam,Baja,0.72,31834921.33,1.21
C008548,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO9532,0.51,0.122,Rotterdam,Baja,0.72,41708709.43,0.75
C015727,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO2704,2.83,0.667,Valparaíso,Media,0.72,32967291.1,4.18
C004862,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO2032,1.89,0.471,Shanghai,Media,0.72,44402553.49,2.79
C041601,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO2415,2.82,0.68,Los Ángeles,Media,0.72,36039494.03,4.17
C028867,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO3890,1.33,0.361,Shanghai,Media,0.72,29991322.47,1.96
C026790,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO0188,1.32,0.326,Los Ángeles,Media,0.72,41560146.61,1.95
C004028,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO4669,1.5,0.368,Los Ángeles,Baja,0.72,33270992.27,2.22
C035166,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO0059,2.27,0.582,Miami,Alta,0.72,37939107.07,3.35
C014422,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO3294,1.91,0.437,Miami,Alta,0.72,34124001.46,2.82
C022942,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO4651,2.81,0.739,Rotterdam,Alta,0.72,39659160.45,4.15
C047990,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO1294,0.56,0.148,Shanghai,Media,0.72,33382485.95,0.83
C040717,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO3954,2.27,0.565,Los Ángeles,Baja,0.72,41911340.58,3.35
C003184,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO6305,1.33,0.363,Valparaíso,Alta,0.72,29674608.46,1.96
C016042,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO3421,0.95,0.241,Shanghai,Media,0.72,30063383.18,1.4
C023507,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO5723,1.78,0.462,Shanghai,Media,0.72,36735262.01,2.63
C034134,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO1578,1.76,0.477,Shanghai,Media,0.72,41217358.45,2.6
C029912,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO3567,0.84,0.217,Los Ángeles,Alta,0.72,26959351.72,1.24
C016407,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO2947,1.0,0.247,Rotterdam,Alta,0.72,37070372.11,1.48
C042105,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO2135,1.52,0.344,Shanghai,Media,0.72,36197147.65,2.25
C046242,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO3137,1.52,0.397,Los Ángeles,Media,0.72,44224900.06,2.25
C034066,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO1608,1.29,0.352,Shanghai,Media,0.72,42074893.63,1.91
C034502,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO2498,0.87,0.216,Busan,Alta,0.72,39867279.2,1.29
C000649,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO5409,0.51,0.123,Busan,Media,0.72,38124440.35,0.75
C009824,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO5086,2.93,0.735,Miami,Alta,0.72,44462679.28,4.33
C020237,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO5172,2.86,0.748,Shanghai,Media,0.72,42154390.33,4.22
C039290,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO4881,1.71,0.385,Shanghai,Media,0.72,42672363.14,2.53
C040570,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO9809,2.99,0.805,Shanghai,Media,0.72,38537943.57,4.42
C025902,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO1602,2.18,0.587,Valparaíso,Media,0.72,42081435.44,3.22
C006156,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO8652,0.67,0.169,Shanghai,Media,0.72,43171782.79,0.99
C005625,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO3267,0.79,0.183,Los Ángeles,Media,0.72,29219601.52,1.17
C027455,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO6016,2.79,0.721,Los Ángeles,Media,0.72,39077976.52,4.12
C045333,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO4413,2.08,0.482,Shanghai,Media,0.72,28881186.81,3.07
C033088,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO5535,2.61,0.653,Shanghai,Alta,0.72,33912712.55,3.86
C033252,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO0487,2.75,0.632,Los Ángeles,Media,0.72,35116235.53,4.06
C033975,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO5495,1.62,0.412,Los Ángeles,Media,0.72,38087720.65,2.39
C042069,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO4217,0.62,0.149,Valparaíso,Media,0.72,29651978.04,0.92
C014812,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO8148,0.97,0.259,Valparaíso,Alta,0.72,30050019.65,1.43
C033712,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO4048,0.67,0.178,Shanghai,Alta,0.72,44746690.83,0.99
C002353,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO6814,0.97,0.267,Miami,Alta,0.72,32377438.97,1.43
C039133,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO7614,1.53,0.364,Shanghai,Media,0.72,29554162.12,2.26
C043732,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO1167,0.8,0.182,Shanghai,Media,0.72,32581543.97,1.18
C007591,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO6989,0.92,0.227,Shanghai,Media,0.72,42007304.48,1.36
C026529,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO1212,1.61,0.369,Shanghai,Media,0.72,44540289.63,2.38
C024882,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO3755,1.35,0.316,Valparaíso,Media,0.72,43188045.66,1.99
C013779,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO5579,1.67,0.426,Valparaíso,Alta,0.72,34466964.51,2.47
C040258,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO3739,1.57,0.4,Los Ángeles,Baja,0.72,30923639.32,2.32
C027039,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO2156,2.11,0.479,Shanghai,Media,0.72,33764078.0,3.12
C015202,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO2333,2.84,0.702,Los Ángeles,Alta,0.72,35249404.26,4.19
C039628,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO0324,0.77,0.194,Los Ángeles,Baja,0.72,33907412.44,1.14
C005238,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO4190,0.75,0.179,Shanghai,Media,0.72,39589628.1,1.11
C036106,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO5085,2.63,0.706,Valparaíso,Alta,0.72,38106312.56,3.88
C025240,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO9408,1.77,0.413,Los Ángeles,Media,0.72,40217509.75,2.61
C039244,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO1111,2.42,0.575,Los Ángeles,Media,0.72,31774131.01,3.57
C045372,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO7637,1.04,0.242,Miami,Alta,0.72,35493119.24,1.54
C034213,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO2889,2.57,0.593,Shanghai,Media,0.72,27223918.45,3.8
C010652,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO8928,2.81,0.756,Miami,Alta,0.72,40542608.66,4.15
C024801,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO2953,2.09,0.499,Shanghai,Media,0.72,34265088.82,3.09
C047035,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO4659,0.76,0.198,Los Ángeles,Media,0.72,34078991.61,1.12
C041309,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO2343,2.74,0.675,Rotterdam,Alta,0.72,36816975.72,4.05
C044474,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO2208,2.48,0.637,Los Ángeles,Media,0.72,36487525.81,3.66
C026402,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO6698,2.38,0.646,Shanghai,Media,0.72,43823943.78,3.52
C036039,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO5127,0.59,0.158,Los Ángeles,Alta,0.72,26947279.41,0.87
C029538,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO4091,2.5,0.571,Rotterdam,Alta,0.72,32479773.84,3.69
C008489,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO7254,0.84,0.224,Rotterdam,Alta,0.72,35342654.34,1.24
C036003,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO7771,1.06,0.262,Shanghai,Media,0.72,34425822.5,1.57
C049838,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO7395,1.94,0.47,Shanghai,Media,0.72,33482516.93,2.87
C006303,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO7785,1.16,0.3,Shanghai,Media,0.72,44527250.17,1.71
C032570,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO6053,2.15,0.586,Los Ángeles,Media,0.72,38409490.27,3.18
C029201,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO6641,2.02,0.464,Miami,Baja,0.72,35284859.64,2.98
C020506,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO6252,0.77,0.203,Rotterdam,Alta,0.72,36216048.09,1.14
C003527,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO8325,2.14,0.503,Shanghai,Baja,0.72,42557820.0,3.16
C047031,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO5593,2.81,0.686,Rotterdam,Alta,0.72,40440413.21,4.15
C047222,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO2466,0.9,0.242,Los Ángeles,Media,0.72,37014826.19,1.33
C020262,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO5711,1.99,0.502,Shanghai,Media,0.72,35645766.13,2.94
C032854,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO4546,1.35,0.308,Rotterdam,Alta,0.72,40637153.06,1.99
C032177,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO1368,1.65,0.413,Valparaíso,Media,0.72,42636622.79,2.44
C045456,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO8840,1.22,0.323,Miami,Alta,0.72,32620873.87,1.8
C003041,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO2258,1.39,0.35,Rotterdam,Media,0.72,36096118.11,2.05
C041603,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO1110,0.57,0.133,Shanghai,Media,0.72,44672927.93,0.84
C033066,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO2252,2.95,0.729,Rotterdam,Alta,0.72,44771383.35,4.36
C017819,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO3371,2.06,0.559,Los Ángeles,Media,0.72,38003229.62,3.04
C036150,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO3371,1.75,0.451,Shanghai,Media,0.72,28544994.37,2.58
C014892,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO4784,1.46,0.382,Busan,Baja,0.72,37608755.0,2.16
C005710,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO5323,1.85,0.489,Miami,Alta,0.72,44780427.36,2.73
C035130,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO2775,1.45,0.333,Shanghai,Media,0.72,33004730.57,2.14
C011749,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO3849,1.4,0.356,Shanghai,Media,0.72,42102635.24,2.07
C031000,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO6552,1.66,0.405,Miami,Baja,0.72,28263299.42,2.45
C040026,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO2274,1.19,0.276,Los Ángeles,Media,0.72,35987908.52,1.76
C034669,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO5227,0.95,0.223,Los Ángeles,Media,0.72,33683189.13,1.4
C014218,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO9848,1.89,0.499,Shanghai,Baja,0.72,34068172.75,2.79
C030914,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO7603,2.61,0.608,Shanghai,Baja,0.72,43001677.03,3.86
C041633,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO8690,0.88,0.212,Los Ángeles,Alta,0.72,32997472.92,1.3
C035215,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO8703,0.58,0.139,Rotterdam,Alta,0.72,37082357.31,0.86
C003034,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO6000,1.12,0.255,Los Ángeles,Media,0.72,29162049.16,1.65
C042461,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO5553,2.95,0.732,Rotterdam,Alta,0.72,42151005.62,4.36
C029590,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO3582,2.57,0.677,Shanghai,Media,0.72,44760699.86,3.8
C046684,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO3543,1.99,0.45,Shanghai,Media,0.72,39945730.93,2.94
C037989,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO3833,2.82,0.65,Miami,Alta,0.72,33748673.17,4.17
C018292,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO2528,1.61,0.42,Miami,Alta,0.72,32928798.1,2.38
C033271,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO0731,2.96,0.754,Shanghai,Media,0.72,42795904.89,4.37
C031972,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO5753,1.24,0.323,Rotterdam,Alta,0.72,31308848.18,1.83
C010745,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO1719,1.1,0.26,Los Ángeles,Baja,0.72,34382181.37,1.62
C013053,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO6964,2.1,0.557,Shanghai,Media,0.72,27162532.41,3.1
C022151,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO9188,1.45,0.361,Los Ángeles,Media,0.72,27802940.47,2.14
C019367,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO4078,2.07,0.529,Los Ángeles,Media,0.72,41632551.17,3.06
C023378,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO3370,1.26,0.289,Shanghai,Media,0.72,34239488.42,1.86
C011469,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO4062,2.04,0.48,Rotterdam,Alta,0.72,40237854.06,3.01
C028693,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO9801,1.19,0.314,Los Ángeles,Media,0.72,37730388.44,1.76
C033682,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO6178,0.63,0.149,Valparaíso,Media,0.72,27592592.88,0.93
C033357,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO7200,2.78,0.638,Los Ángeles,Baja,0.72,34848200.83,4.11
C041658,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO7197,2.71,0.691,Rotterdam,Alta,0.72,33167878.94,4.0
C005789,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO0923,2.93,0.74,Busan,Alta,0.72,37447402.57,4.33
C048282,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO1739,2.29,0.585,Los Ángeles,Alta,0.72,43442345.39,3.38
C035015,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO6438,2.21,0.566,Shanghai,Media,0.72,31527181.22,3.26
C014230,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO0073,1.9,0.475,Valparaíso,Alta,0.72,27514003.97,2.81
C027630,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE ACERO,PRO1217,0.81,0.202,Shanghai,Media,0.72,34624779.02,1.2
C049549,Estándar 40ft,12.03,2.35,2.39,67.7,Carga_General_Seca,SIDERO-METALURGICO,PRODUCTOS DE HIERRO,PRO9119,0.97,0.263,Shanghai,Alta,0.72,37177816.73,1.43
